Frequency (Hz),TR1: Gain (Real),TR1: Gain (Imag),TR1: Gain (dB)
27646.3152150632,0.0896270339802088,-0.240156405130361,-11.8238106318757
28897.6645649008,0.0833973009992401,-0.2310726087663,-12.1932516988489
30205.6534771233,0.0777420609413854,-0.224244780807517,-12.492637200595
31572.8456163283,0.0733011547600615,-0.214899725997234,-12.8772961717429
33001.9206857244,0.0684391542876815,-0.208159544992659,-13.1862927159649
34495.6796793631,0.0638662750184725,-0.199312520749567,-13.5848244226846
36057.0503721004,0.0599984774818398,-0.195007440127387,-13.8061738566873
37689.0930580495,0.0550829126860009,-0.190109721746131,-14.0698175396526
39395.0065487726,0.0532188537297508,-0.178197842422056,-14.6109065414638
41178.1344429663,0.0494347940117488,-0.173100976496066,-14.8935116128422
43041.9716799321,0.048266963948356,-0.166710020047712,-15.2111719651315
44990.1713896737,0.0422350406217929,-0.162028969954069,-15.5226558093134
47026.5520530495,0.0400539438350976,-0.15408827386199,-15.9606461883329
49155.104986014,0.0391128737244552,-0.146037877261196,-16.4098308054162
51380.0021626161,0.0359551446321148,-0.141139512836646,-16.733951542319
53705.6043920883,0.0356393946316455,-0.136070022180845,-17.0365917365046
56136.4698660541,0.0342945245886793,-0.130472996381503,-17.399449054858
58677.3630926056,0.0323752544460525,-0.126947731187212,-17.6538444053968
61333.2642347624,0.0297827745808769,-0.121196594572781,-18.0755442830763
64109.3788716152,0.0268752180772588,-0.117666049575051,-18.3661269051693
67011.1482012862,0.0257584549610324,-0.111925175876736,-18.7973074119231
70044.2597057032,0.0249468156818216,-0.108102304857481,-19.0979656618604
73214.6582980923,0.0246945433106932,-0.104165969035163,-19.408013770007
76528.5579750366,0.0236846939154271,-0.0981128885124068,-19.9194927639325
79992.4539959388,0.0207364764416893,-0.0952378678850555,-20.2226483191128
83613.1356137621,0.0201668999392566,-0.0895218716734837,-20.7464307011183
87397.6993819981,0.0209821835870449,-0.0846268575705379,-21.1907458840972
91353.5630639463,0.0189604382456738,-0.083580168039433,-21.3399976193215
95488.4801715661,0.0178562401062419,-0.0809790907484095,-21.6263517687911
99810.5551623974,0.0185187174851159,-0.0777576011729876,-21.9455437092792
104328.259324337,0.0160504739482665,-0.0742785207458167,-22.3845430155818
109050.447379404,0.0137156863709819,-0.0702360005937373,-22.9062692057555
113986.374839038,0.0135749042372893,-0.0681771093444091,-23.1583746013952
119145.716144944,0.0149203154480985,-0.0647932302028743,-23.5450124523749
124538.583631048,0.0141571027322248,-0.060940421602093,-24.0736158724375
130175.54734372,0.0133454123181516,-0.0585528982880492,-24.4290901455179
136067.655759114,0.0137552972391108,-0.057380296948145,-24.5820781926866
142226.457438237,0.0112425566867995,-0.0554871432710696,-24.9414240677322
148664.023662182,0.0121073945548507,-0.0519304737942237,-25.4616767523489
155392.9720919,0.0112284922458828,-0.0493864118671551,-25.9089625546521
162426.491498876,0.0102222911793337,-0.0468034241485916,-26.3920676059129
169778.367615183,0.0127160145006927,-0.0452377325311958,-26.5597153261174
177463.010153585,0.0121058988883789,-0.0410800099599409,-27.3657225191173
185495.481050644,0.0123095634862125,-0.0426819468087148,-27.0481262032467
193891.523988187,0.0110274404527977,-0.0393513108416929,-27.7724969475553
202667.595251001,0.00978392283573876,-0.0391435745373334,-27.8836038555414
211840.895981231,0.0103890953053541,-0.0357163511409724,-28.5899225906915
221429.405892696,0.00990708518077683,-0.0359213002145019,-28.5745719809257
231451.918511223,0.00878806780853752,-0.034643321640313,-28.9367653219329
241928.078010043,0.00904589219554926,-0.0316322071116598,-29.6560230913305
252878.41771247,0.00752439785476385,-0.0277140822613757,-30.8371089423978
264324.400337309,0.00947027933245495,-0.0298395509114624,-30.0873626231334
276288.460065894,0.00986555072666241,-0.0275490357550118,-30.673849795772
288794.046513187,0.00941375546408055,-0.0281512858911139,-30.549680513688
301865.670689139,0.00929345541692364,-0.0233731290868287,-31.9882174465567
315528.953040392,0.0105857275478522,-0.0234747085915256,-31.7840815422098
329810.673666469,0.00871193821172364,-0.0213705719963418,-32.7359947812254
344738.82480891,0.00839914780406434,-0.0234851972879716,-32.0613967614632
360342.665716191,0.00864156986751001,-0.0209123912429192,-32.9072593591752
376652.779992,0.00973347782636374,-0.0212539851767197,-32.6243170674294
393701.13553924,0.0101605148077899,-0.0209412095530166,-32.661847918033
411521.147217285,0.00697647695115396,-0.0178030180171478,-34.3697162223447
430147.742335255,0.00815853270416418,-0.0163076860255688,-34.7820537314402
449617.429109717,0.00872510356039747,-0.0174197427306656,-34.2070254925057
469968.368220963,0.00769663394528878,-0.0175451275604993,-34.3525149246806
491240.447608132,0.00736560948939585,-0.0134464073824334,-36.2882482546541
513475.360649759,0.00866801195774599,-0.0133937501652538,-35.9426618432465
536716.687883002,0.00949800793880574,-0.0143028096872623,-35.304982731832
561009.982421705,0.00780919445376231,-0.0126570406450912,-36.5524590754402
586402.859240721,0.0081194001957835,-0.00942455970632156,-38.1037780321206
612945.088501492,0.00856027140263193,-0.0110258995712942,-37.1030246992529
640688.693101809,0.00999566707541171,-0.00896350353244855,-37.4410604003896
669688.050640943,0.00689184066326356,-0.0089484879184702,-38.9424155915245
700000,0.00448672458862251,-0.00927296847511973,-39.742083168323
